435575	Calm down.	551357	تىنچلان.
435747	I love parties.	531382	زىياپەتنى تاخشى كۆرىمەن.
435747	I love parties.	531387	مەن زىياپەتنى ياخشى كۆرىمەن.
436096	Fuck off!	799184	كۆتۈرە قاسقىنىڭنى!
436173	How much does a beer cost?	774369	بىر بوتۇلكا پىۋا نەچچە پۇل؟
436281	I agree.	964544	قوشۇلىمەن.
436281	I agree.	964545	مەن قوشۇلىمەن.
436427	I am sick.	1989786	مەن كېسەل.
436507	I didn't do it on purpose.	921516	قەستەن قىلغىنىم يوق.
436563	I don't speak Chinese.	1304428	مەن خىتايچە سۆزلىمەيمەن.
437442	You are a toilet!	442169	سەن ھاجەتخانا!
438585	There's no food right now.	438584	ھازىر تاماق يوق.
438599	This is made in Kazakhstan.	438598	بۇ قازاقستاندا ياسالغان.
438605	This is food.	438603	بۇ تاماق.
438930	Where are my glasses?	406988	كۆزەينىكىم نەدە؟
439619	I've already come here before.	439617	مەن ئاللىبۇرۇن بۇ يەرگە كەلگەن.
439619	I've already come here before.	439618	ئاللىبۇرۇن بۇ يەرگە كەلگەنىدىم.
439622	There are forty thousand cameras in Urumqi.	439621	ئۈرۈمچىدە قىرىق مىڭ سىن ئېلىش ئاپپاراتى بار.
440015	When did this occur?	440014	بۇ ئىش قاچان تۇغۇلدى؟
440022	They change everything.	440026	ئۇلار ھەرنېمىنى ئۆزگەرتىدۇ.
440042	You're completely right!	440040	توپتوغرا دەيسىز!
440042	You're completely right!	440046	توپتوغرا دەيسەن!
440042	You're completely right!	440048	توپتوغرا دەيسىلەر!
440083	Give me a toothpick.	440082	بىر چىش كولىغۇچنى ماڭا بېرىڭ.
440083	Give me a toothpick.	440084	بىر چىش كولىغۇچنى ماڭا بەر.
440083	Give me a toothpick.	440085	بىر چىش كولىغۇچنى ماڭا بېرىڭلار.
440089	You're the boss.	440088	قول قويدۇم.
440103	I'm in Boston going for my Ph.D. right now.	440101	مەن ھازىر بوستوندا دوكتۇرلۇق ئونۋانى ئۈچۈن ئوقۇيۋاتىمەن.
440110	This website is very useful.	440108	بۇ تور بېكەت ئىنتايىن كېرەكلىك.
440127	Twenty dollars are one hundred and forty yuan.	440126	يىگىرمە دوللار بىر يۈز قىرىق يۇەن بولىدۇ.
440139	I'm sorry, my Uighur is a little coarse.	440138	كەچۈرۈڭ، مېنىڭ ئۇيغۇرچەم قوپالراق.
441305	Put the carrots in the pot.	441304	سەۋزىنى قازانغا سېلىڭ.
441305	Put the carrots in the pot.	441307	سەۋزىنى قازانغا سال.
441305	Put the carrots in the pot.	441308	سەۋزىنى قازانغا سېلىڭلار.
441334	A lazy man is a burden even to the ground.	441333	ھۇرۇن ئادەم يەرگىمۇ يۈك.
441337	One crow doesn't peck another's eye.	441336	قاغا قاغىنىڭ كۆزىنى چوقۇماس.
441338	There is honor even among thieves.	441336	قاغا قاغىنىڭ كۆزىنى چوقۇماس.
441340	If you're hungry, then eat.	441339	قورسىقىڭ ئاچسا، ئاش يەي.
441340	If you're hungry, then eat.	441341	قورسىقىڭىز ئاچسا، ئاش يېيىڭ.
441340	If you're hungry, then eat.	441342	قورسىقىڭلار ئاچسا، ئاش يېيىڭلار.
441344	You didn't understand.	441343	چۈشەنمىدىڭىز.
441344	You didn't understand.	441346	چۈشەنمىدىڭ.
441344	You didn't understand.	441347	چۈشەنمىدىڭلار.
441350	The power's out.	441351	توك يوق.
442071	Nothing is as difficult as becoming a person.	442066	ئادەم بولۇش ئەڭ تەس.
442120	This flag is very beautiful.	442116	بۇ بايراق بەك چىرايلىق.
442142	My right hand is Uighur, and my left is Han.	442136	ئوڭ قولۇم ئۇيغۇر، سول قولۇم خەنزۇ.
442390	He has a beautiful voice.	442389	ئۇنىڭ ئاۋازى چىرايلىق.
442974	Is that pure gold?	454538	ئۇ ساپ ئالتۇنمۇ؟
442977	Please wrap it up.	453961	بۇنى يۆگىۋەتسىڭىز.
443600	There's nothing that can be done.	443601	ئامال يوق.
443615	There is one way.	443618	بىر ئامال بار.
443629	I will do everything I can to go.	443632	ئامالىمنىڭ بارىچە بارىمەن.
443637	I saw a fight.	443642	مەن ئۇرۇشنى كۆردۈم.
443668	It's Friday, and so we have to perform our prayers.	443661	بۈگۈن جۈمە، شۇڭا ناماز ئوقۇشىمىز لازىم.
443715	I need a good steed for my voyage.	443713	سەپىرىمگە بىر ياخشى تۇلپار كېرەك.
443820	His technique was the best.	443818	ئۇنىڭ تېخنىكىسى ئەڭ يۇقىرى ئىدى.
443838	He doesn't charge much.	443836	ئۇنىڭ ئىش ھەققىسى ئەرزان.
443855	My girlfriend often cuts my hair.	443843	مېنىڭ چېچىمنى دائىم قىز دوستۇم چۈشۈرۈپ قويىدۇ.
443923	I need to go to the China Construction Bank.	443921	جۇڭگو قۇرۇلۇش بانكىسىغا بېرىشىم كېرەك.
445914	I started working for this company last year.	445913	مەن ئۆتكەن يىلى مۇشۇ شىركەتكە كەلگەن.
445977	My school has Uighur, Han, Kazakh, Hui, Mongol, Kirghiz, Xibo, Tajik, and Uzbek ethnicities, among others.	445972	مەكتىپىمدە ئۇيغۇر، خەنزۇ، قازاق، خۇيزۇ، موڭغۇل، قىرغىز، شىبە، تاجىك، ئۆزبەك قاتارلىق مىللەت بار.
446006	We put a lot of effort into our homework.	446005	تاپشۇرۇقلارنى ئەستايىدىل ئىشلەيمىز.
446007	Memorize it well.	446008	ئۇنى پىششىق يادلا.
446007	Memorize it well.	446009	ئۇنى پىششىق يادلاڭ.
446007	Memorize it well.	446010	ئۇنى پىششىق يادلاڭلار.
446012	He read the article over and over again.	446011	ئۇ ماقالىنى قايتا_قايتا ئوقۇدى.
446017	I often converse with her.	446023	مەن ئۇنىڭ بىلەن دائىم پاراڭلىشىمەن.
446039	They translated the text.	446041	ئۇلار تېكىستنى تەرجىمە قىلدى.
446059	Why are there crickets in my room?	446062	نېمە ئۈچۈن ياتىقىمدا قارا چېكەتكە بار؟
446686	It's nothing, don't be afraid!	449164	چاتاق يوق، قورقما!
446686	It's nothing, don't be afraid!	449166	چاتاق يوق، قورقماڭ!
446686	It's nothing, don't be afraid!	449167	چاتاق يوق، قورقماڭلار!
447938	This is unfortunate.	447940	بۇ بىر بەختسىز ئىش.
447941	He is a true Muslim.	447943	ئۇ بىر چىن مۇسۇلمان.
448189	You've come back?	448191	قايتىپ كەلدىڭمۇ؟
448189	You've come back?	448193	قايتىپ كەلدىڭىزمۇ؟
448189	You've come back?	448194	قايتىپ كەلدىڭلارمۇ؟
448219	That's not a grasshopper. It's a locust!	448225	ئۇ قارا چېكەتكە ئەمەس، چېكەتكە!
448312	The location has changed.	448315	ئورۇن ئۆزگەردى.
448320	Stop!	448323	توختا!
448320	Stop!	448325	توختاڭ!
448320	Stop!	448326	توختاڭلار!
448512	Have there been a lot of sick people lately?	448513	يېقىندىن بېرى كېسەل بولغانلار كۆپمۇ؟
448851	I left my card in the room.	448853	كارتوچكامنى ياتاقتا قويدۇم.
449055	What's that bird called?	831119	بۇ قۇش نېمىدەپ ئاتىلىدۇ؟
449111	Your dog is here.	449120	ئىتىڭ بۇ يەردە.
449111	Your dog is here.	449121	ئىتىڭىز بۇ يەردە.
449111	Your dog is here.	449122	ئىتىڭلار بۇ يەردە.
449205	Everybody knows that.	403268	ھەركىم ئۇ ئىشنى بىلىدۇ.
449699	What should I do?	450766	قانداق قىلىشىم كېرەك؟
450137	Who is that person?	454550	ئۇ ئادەم كىم بولىدۇ؟
450143	Brussels is the capital of Belgium.	454543	بريۇسسېل بېلگىيىنىڭ پايتەختى.
450676	The doctor gave me a shot.	450679	دوختۇر ماڭا ئوكۇل سالدى.
450703	A little quieter, please.	450702	تىنچراق، مەر ھەمەت.
450717	Did you buy the pomegranate juice?	450718	ئانار شەربىتىنى ئالدىڭمۇ؟
450717	Did you buy the pomegranate juice?	450719	ئانار شەربىتىنى ئالدىڭىزمۇ؟
450717	Did you buy the pomegranate juice?	450720	ئانار شەربىتىنى ئالدىڭلارمۇ؟
450723	It's really windy.	450725	شامال كۆپ چىقىدۇ.
450730	Jugo is a southwestern wind, isn't it?	450734	جۇگو بىر غەربىي جەنۇب شامىلى، شۇنداق ئەمەسمۇ؟
450740	Are you getting off?	450741	چۈشەمسىز؟
450740	Are you getting off?	450744	چۈشەمسىلەر؟
450740	Are you getting off?	450745	چۈشەمسەن؟
450748	Two girls threw up on the bus in two days.	450746	ئىككى كۈندە ئىككى قىز ئاپتوبۇستا قۇستى.
450752	This movie theater has two floors.	450753	بۇ كىنوخانا ئىككى قەۋەت.
451054	Jim raised his hand.	451053	جىم قول كۆتۈردى.
451149	Every day, my brother borrows a new book from the library.	454535	ئۇكام ھەر كۈنى كۇتۇپخانىدىن بىر يېڭى كىتابنى ئالىدۇ.
451728	Who wants hot chocolate?	451020	ئىسسىق شاكىلاتنى كىم ئىچىدۇ؟
451744	He's crazy about soccer.	451026	ئۇ پۇتبولنى تولىمۇ ياخشى كۆرىدۇ.
451748	No one lives in this building.	451043	بۇ بىنادا ھېچكىم ياشىمايدۇ.
451751	The total comes to 3,000 yen.	451046	جەمئىي 3000 يىن بولدى.
451754	I don't go to school on Sundays.	451061	يەكشەنبىدە مەكتەپكە بارمايمەن.
451769	Hi, Roger. I'm doing well.	451065	ياخشىمۇ سىز، روجېر. مەن ياخشى تۇرۇۋاتىمەن!
452681	John's two years older than me.	452686	جوڭ مەندىن ئىككى ياش چوڭ.
452694	He went together with her.	452690	ئۇ ئۇ بىلەن بارغان.
452694	He went together with her.	452691	ئۇ بىلەن بارغانىدى.
452725	I often play soccer after class.	452657	دەرستىن كېيىن، مەن دائىم پۇتبول ئوينايمەن.
452726	He's really honest. It's all right if I trust him.	452650	ئۇ بەك سەمىمىي. ئۇنىڭغا ئىشەنسەم بولىدۇ.
452728	My mother can't come.	452640	ئاپام كېلەلمەيدۇ.
452730	All right, I'm outta here.	451097	ماقۇل، مەن كېتىمەن.
452733	All right. I'm leaving.	451097	ماقۇل، مەن كېتىمەن.
452736	Don't enter.	451089	كىرمەڭلار.
452769	Who's this?	438590	بۇ كىم؟
452991	Don't come in.	451088	كىرمە.
452994	From time to time, he goes to Tokyo on business.	451087	ئۇ بەزىدە خىزمەت ئۈچۈن توكيوغا بارىدۇ.
452997	She adores cakes.	451080	ئۇ تورتنى تولىمۇ ياخشى كۆرىدۇ.
453004	She fell in love with the new teacher.	451077	ئۇ يېڭى كەلگەن ئوقۇتقۇچىنى ياخشى كۆرۈپ قالدى.
453005	My train left at 7 and arrived in New York at 10.	451074	مەن چىققان پويىز سائەت 7_دە يولغا چىققان، سائەت 10_دا نيۇ يوركتا يېتىپ كەلگەن.
453006	Follow me into the room.	451067	كەينىمگە كىرىپ ياتاققا كىر.
453006	Follow me into the room.	451068	كەينىمگە كىرىپ ياتاققا كىرىڭ.
453006	Follow me into the room.	451069	كەينىمگە كىرىپ ياتاققا كىرىڭلار.
453007	I'm sorry. I came late.	451063	كەۋۈرۈڭ، مەن كېچىكىپ قالدىم.
453009	Oh, so you're at the barbershop!	451062	ھوي، سەن ساتىراشخانىدا ئىكەنسەن!
453017	This family gave me a warm welcome.	451059	بۇ ئائىلە مېنى قىزغىن كۈتتى.
453384	What's this street called?	406251	بۇ يولىنىڭ ئىسمى نېمە؟
453384	What's this street called?	831120	بۇ يول نېمىدەپ ئاتىلىدۇ؟
453398	I live in Kobe.	505969	مەن كوبەدە تۇرىمەن.
453520	He teaches Arabic.	597762	ئۇ ئەرەبچىنى ئوقۇتىدۇ.
453520	He teaches Arabic.	597763	ئەرەبچىنى ئوقۇتىدۇ.
453557	Before that I played with my sister in the park.	530720	ئۇنىڭدىن بۇرۇن سىڭلىم بىلەن باغچىدا ئوينىدىم.
453557	Before that I played with my sister in the park.	530722	ئۇنىڭدىن بۇرۇن ئاچام بىلەن باغچىدا ئوينىدىم.
453580	I will go at 10.	481937	سائەت ئوندا بارماقچىمەن.
453580	I will go at 10.	481938	سائەت ئوندا بارىمەن.
453800	He speaks as if he were rich.	817697	ئۇ ئۆزى بايدەكلە گەپ قىلىدۇ.
453959	How much for this carpet?	453958	بۇ گىلەم نەچچە پۇل بولدى؟
454094	It was really windy.	454095	شامال كۆپ چىقتى.
454351	The people here are good.	454352	بۇ جايدىكى ئادەملەر ياخشى.
454376	I studied in Boston from 2003 to 2007.	454378	مەن 2003_يىلدىن 2007_يىلغا بوستوندا ئوقۇغان.
454413	I would like to have a cup of coffee.	397228	بىر ئىستاكان قەھۋە ئىچكۈم بار.
454452	We went to the museum last week.	802534	ئۆتكەن ھەپتىدە مۇزېيگە باردۇق.
454743	I need to shave.	454744	ساقال ئېلىشىم كېرەك.
454746	You can't fill your stomach with the food left on your beard.	454745	ساقالدىكى ئاشقا قورساق تويماس.
454747	It is pointless to chase after small gains.	454745	ساقالدىكى ئاشقا قورساق تويماس.
454749	He's got a thick beard.	454750	ئۇنىڭ بومبا ساقىلى بار.
454758	Even goats have beards.	454757	ساقال دېگەن ئۆچكىدىمۇ بار.
454764	The son I have in Aksu is very brave!	454762	ئاقسۇدىكى ئوغلۇم ناھايىتى باتۇر!
454777	I won't bother you.	454780	سېنى ئاۋارە قىلمايمەن.
454777	I won't bother you.	454782	سىزنى ئاۋارە قىلمايمەن.
454777	I won't bother you.	454783	سىلەرنى ئاۋارە قىلمايمەن.
455065	Wow, it's hot today.	451016	بۈگۈن ئىسسىق بەك بولىدىكەن.
455068	Wow, it's pretty cold today.	451015	بۈگۈن سوغۇق بەك بولىدىكەن.
455069	This is a friend of mine.	451003	بۇ دوستلىرىمنىڭ بىرى.
455072	Is this place far from the bank?	450765	بۇ جاي بانكىدىن يىراقمۇ؟
455073	What time is it now?	450764	ھازىر سائەت نەچچە بولدى؟
455077	I don't have a washing machine at home, and so I have to go to the washing room in order to do the laundry.	449152	ئۆيۈمدە كىرئالغۇ يوق، شۇڭا كىرلارنى يۇيۇش ئۈچۈن كىرخانىغا بېرىشىم كېرەك.
455290	What are you interested in?	421355	سەن نېمىگە قىزىقىسەن؟
455290	What are you interested in?	421356	سىز نېمىگە قىزىقىسىز؟
455290	What are you interested in?	421357	سىلەر نېمىگە قىزىقىسىلەر؟
455353	Got it?	455354	بىلدىڭىزمۇ؟
455353	Got it?	455355	بىلدىڭمۇ؟
455353	Got it?	455356	بىلدىڭلارمۇ؟
455383	Enough, I said.	455385	بولدى دەيمەن.
455491	There'll be a problem.	455492	مەسىلە كۆرۈلىدۇ.
455781	I work in a hospital.	519790	مەن بالنىستتا ئىشلەيمەن.
455781	I work in a hospital.	519791	مەن دوختۇرخانىدا ئىشلەيمەن.
455781	I work in a hospital.	519793	دوختۇرخانىدا ئىشلەيمەن.
455781	I work in a hospital.	519794	بالنىستتا ئىشلەيمەن.
456035	Is it windy?	490541	شالام چىقامدۇ؟
456087	It depends on the weather.	493647	ئۇ ھاۋاغا باغلىق.
456355	May I come in?	519813	كىرىشكە رۇخسەتمۇ؟
456509	No, thanks. I am tired.	573544	بولدى، رەھمەت. ھېرىپ كەتتىم.
457604	There are no clean plates.	457606	پاكىز تەخسە يوق.
457615	Your face is black. Did you come from a coal mine?	457614	يۈزۈڭ قارا. كۆمۈر كانىدىن كەلگەنىدىڭمۇ؟
457615	Your face is black. Did you come from a coal mine?	457617	يۈزىڭىز قارا. كۆمۈر كانىدىن كەلگەنىدىڭىزمۇ؟
457629	Hungry?	457631	قورساق ئاچتىمۇ؟
457633	Do you come here every day?	457634	سىز بۇ يەرگە ھەر كۈنى كەلەمسىز؟
457633	Do you come here every day?	457636	سەن بۇ يەرگە ھەر كۈنى كەلەمسەن؟
457633	Do you come here every day?	457637	سىلەر بۇ يەرگە ھەر كۈنى كەلەمسىلەر؟
457642	Harvard was founded in 1636.	457643	ھارۋارد 1636_يىلى قۇرۇلغان.
457657	There are many red flowers in the garden.	457659	باغدىكى قىزىل گۈللەر كۆپ.
457677	Tomorrow, a meeting will be held.	457678	ئەتە يىغىن ئېچىلىدۇ.
457682	The new year will begin.	457684	يېڭى يىل باشلانىدۇ.
457769	I'm staying at this hotel.	418747	بۇ مېھمانخانىدا تۇرىمەن.
457774	You have two older brothers.	457773	سېنىڭ ئىككى ئاكىسى بار.
457775	You have two younger brothers.	457772	سېنىڭ ئىككى ئۇكاڭ بار.
458906	There's a storm coming.	458908	بوران چىقىۋاتىدۇ.
458932	There are many people like this in the world. Normally, they're not brave. After getting drunk, they turn brave.	458927	دۇنيادا بۇنىڭدەك ئادەم كۆپ. ئادەتتە ئۇلار باتۇر ئەمەس. مەست بولغاندىن كېيىن باتۇر بولىدۇ.
458941	Venice is a city on water.	458939	ۋېنىتسىيە بىر سۇ ئۈستى شەھىرى.
458955	Is this jasmine tea?	458953	بۇ ياسمىن چېيىمۇ؟
458958	There's room inside.	458959	ئىچىدە ئورۇن بار.
459083	We like playing soccer.	459082	بىز پۇتبول ئويناشنى ياخشى كۆرىمىز.
459127	Sports are good for your health.	459091	تەنھەرىكەت سالامەتلىكىڭگە پايدىلىق.
459127	Sports are good for your health.	459093	تەنھەرىكەت سالامەتلىكىڭىزگە پايدىلىق.
459127	Sports are good for your health.	459094	تەنھەرىكەت سالامەتلىكىڭلارغا پايدىلىق.
459127	Sports are good for your health.	459130	تەنھەرىكەت سالامەتلىككە پايدىلىق.
460850	He's Taro's younger brother.	460847	ئۇ تارونىڭ ئۇكىسى.
462858	The pharmacy is near the hospital.	471770	دورىخانا دوختۇرخانىدىن يېقىن.
463022	The women like tea.	776002	ئاياللار چاي ياخشى كۆرىدۇ.
463038	The young lady wants this.	810541	ئۇ ياش ئايالغا بۇ لازىم.
463120	These are people.	778884	بۇ ئادەملەر.
463148	They are eating a sandwich.	976954	ئۇلار بىر ساندىۋىچ يەۋاتىدۇ.
464151	Next to China, Switzerland is an abandoned village.	464156	جۇڭگوغا قارىغاندا، شۋېتسارىيە بىر تەرك ئېتىلگەن يېزا بولىدۇ.
464308	Very good, thank you.	474075	بەك ياخشى، رەھمەت.
464538	What do you do in the afternoon?	597745	چۈشتىن كېيىن نېمە قىلىسەن؟
464538	What do you do in the afternoon?	597746	چۈشتىن كېيىن نېمە قىلىسىز؟
464538	What do you do in the afternoon?	597747	چۈشتىن كېيىن نېمە قىلىسىلەر؟
465502	Sleeping on a carpet is great.	465503	گىلەمدە ئۇخلاش ئىنتايىن ياخشى!
466674	We called him a "hero", but he betrayed us.	466676	ئۇنى قەھرىمان دەپ ئاتايتتۇق، ئەمما ئۇ بىزگە خائىنلىق قىلدى.
467348	If it rains, please call me.	570866	يامغۇر ياغسا ماڭا تېلېڧون بەر.
467348	If it rains, please call me.	570867	يامغۇر ياغسا ماڭا تېلېڧون بېرىڭ.
467348	If it rains, please call me.	570869	يامغۇر ياغسا ماڭا تېلېڧون بېرىڭلار.
469638	How do you do business with 300 yuan?	469640	300 سوم بىلەن قانداق تىجارەت قىلىسىز؟
470178	Once a war breaks out, both sides are in the wrong.	470180	ئۇرۇش باشلاپلا ئىككى تەرەپ ھەممىسى خاتا كېتىدۇ.
470857	I'll go on QQ immediately.	470854	دەرھال QQغا چىقىمەن.
470867	I don't go on QQ very often.	470868	QQغا ئاز چىقىمەن.
471758	That's my cat.	471764	ئۇ مېنىڭ مۈشۈكۈم.
473597	I often catch colds.	909441	مەن دائىم زۇكام بولۇپ قالىمەن.
473758	For health and pleasure!	473766	سالامەتلىك ۋە لەززەت ئۈچۈن!
473770	I'm going to go buy some materials today.	473769	بۈگۈن ماتېرىيال ئالغىلى چىقىمەن.
473780	We had three airplanes.	473789	بىزدە ئۈچ ئايروپىلان بار ئىدى.
473813	May I eat this cake?	427761	بۇ تورتنى يېسەم بولامدۇ؟
474057	Practically every family has a TV.	474059	ھەممە ئائىلىنىڭ دېگۈدەك تېلېۋىزورى بار.
474080	My hometown is very pretty.	474081	يۇرتۇم ناھايىتى گۈزەل.
474217	The transportation in this city is very convenient.	474216	بۇ شەھەرنىڭ قاتنىشى ئىنتايىن قولايلىق.
474238	My house has a fruit garden.	474241	مېنىڭ ئۆيۈمدە بىر مېۋىلىك باغ بار.
474252	Uyghurs comprise the majority in Kashgar.	474251	قەشقەردە ئۇيغۇرلار كۆپ ساننى تەشكىل قىلىدۇ.
474255	You didn't see nothing.	474256	ھېچنېمىنى كۆرمىدىڭ.
474255	You didn't see nothing.	474257	ھېچنېمىنى كۆرمىدىڭىز.
474255	You didn't see nothing.	474258	ھېچنېمىنى كۆرمىدىڭلار.
474259	You didn't see anything.	474256	ھېچنېمىنى كۆرمىدىڭ.
474259	You didn't see anything.	474257	ھېچنېمىنى كۆرمىدىڭىز.
474259	You didn't see anything.	474258	ھېچنېمىنى كۆرمىدىڭلار.
474584	Don't ramble.	474585	تاغدىن_باغدىن سۆزلىمە.
474584	Don't ramble.	474591	تاغدىن_باغدىن سۆزلىمەڭ.
474584	Don't ramble.	474592	تاغدىن_باغدىن سۆزلىمەڭلار.
475455	It's his, isn't it?	471284	بۇ ئۇنىڭ، شۇنداق ئەمەسمۇ؟
475485	That's not a cat. That's a dog.	475761	ئۇ مۈشۈك ئەمەس، ئىت.
475907	It's still too early to talk about this now.	475906	ھازىر بۇ ئىشنى سۆزلەشنىڭ ۋاقتى سائىتى تېخى كەلمىگەن.
476458	Can you sketch it for me on this piece of paper please?	804450	ماڭا لايھىسىنى بۇ قەغەزگە سىزىپ بېرەلەمسىز؟
476463	He has a maid.	482817	ئۇنىڭدا بىر ئايال چاقار بار.
476587	This is my question.	476592	بۇ مېنىڭ سوئالىم.
476755	Please wait for thirty minutes.	483340	يېرىم سائەت ساقلا، مەر ھەمەت.
476755	Please wait for thirty minutes.	483342	يېرىم سائەت ساقلاڭ، مەر ھەمەت.
476755	Please wait for thirty minutes.	483343	يېرىم سائەت ساقلاڭلار، مەر ھەمەت.
477051	Sumatra is an island.	482627	سۇماترا بىر ئارال بولىدۇ.
477086	Yes.	477128	ھەئە.
477188	Allah is great!	3288742	ئاللاھ ئۇلۇغدۇر!
477188	Allah is great!	3288773	ئاللاھ بۈيۈكتۇر!
477190	Let's go now.	531093	ھازىر بارايلى.
477193	I usually get up at eight o'clock.	479002	مەن ئادەتتە سائەت سەككىزدە ئورنۇمدىن تۇرىمەن.
477193	I usually get up at eight o'clock.	828540	دائىم سائەت سەككىزدە ئورنۇمدىن تۇرىمەن.
477311	Have you finished reading that novel?	476581	ئۇ روماننى ئوقۇپ بولدۇڭمۇ؟
477312	The baby needs its mother.	427285	بوۋاققا ئانىسى لازىم.
477324	We call him "Skunk Man".	477327	بىز ئۇنى «سېسىق كۈزەن ئادەم» دەپ ئېتىمىز.
477989	Dima slept with 25 men in one night and then killed them.	478004	دىما بىر كەچتە 25 ئەر بىلەن ئۇخلىدى، ئۇنىڭدىن كېيىن ئۇلارنى ئۆلتۈردى.
477990	Muiriel is slandering me!	519856	مۇرئىيەل ماڭا تۆھمەت قىلىۋاتىدۇ!
478089	In Soviet Russia, sentence writes you!	478106	سوۋېت رۇسىيىدە جۈملە سېنى يازىدۇ!
478205	This is my wife Edita.	478212	نۇ مېنىڭ ئايالىم ئەدىتا.
478976	YouTube is not a good website.	482626	YouTube ياخشى تور بەت ئەمەس.
479020	How much is a room?	479024	بىر ياتاق نەچچە پۇل بولىدۇ؟
480576	He has a lot of money.	806762	ئۇنىڭ پۇلى كۆپ.
482050	Please go to the playground to play.	486902	ئويناش ئۈچۈن مەيدانغا مېڭىڭ، مەر ھەمەت.
482141	The lake is very deep.	482624	كۈل بەك چوڭقۇر.
482289	I respect her selflessness.	482298	ئۇنىڭ خالىسانىلىكىنى ھۆرمەتلەيمەن.
482294	I respect his selflessness.	482290	مەن ئۇنىڭ خالىسانىلىكىنى ھۆرمەتلەيمەن.
482294	I respect his selflessness.	482298	ئۇنىڭ خالىسانىلىكىنى ھۆرمەتلەيمەن.
482613	You disappointed me.	482612	سىز مېنى ئۈمىدسىزلەندۈرۈپ قويدىڭىز.
482613	You disappointed me.	482615	سەن مېنى ئۈمىدسىزلەندۈرۈپ قويدۇڭ.
482613	You disappointed me.	482617	سىلەر مېنى ئۈمىدسىزلەندۈرۈپ قويدۇڭلار.
482614	You let me down.	482612	سىز مېنى ئۈمىدسىزلەندۈرۈپ قويدىڭىز.
482614	You let me down.	482615	سەن مېنى ئۈمىدسىزلەندۈرۈپ قويدۇڭ.
482614	You let me down.	482617	سىلەر مېنى ئۈمىدسىزلەندۈرۈپ قويدۇڭلار.
483432	The preparations won't take any time at all.	483431	تەييارلىق قىلىشقا ھېچقانچە ۋاقىت كەتمەيدۇ.
483442	We didn't see him anywhere.	483441	ئۇنى ھېچيەردە كۆرمىدۇق.
483444	We didn't see her anywhere.	483441	ئۇنى ھېچيەردە كۆرمىدۇق.
484448	I'm sorry, my boss is sleeping right now. Please come back tomorrow.	484449	كەچۈرۈڭ، باشلىقىم ئۇخلاۋاتىدۇ. ئەتە كېلىڭ.
484448	I'm sorry, my boss is sleeping right now. Please come back tomorrow.	484452	كەچۈرۈڭلار، باشلىقىم ئۇخلاۋاتىدۇ. ئەتە كېلىڭلار.
484461	It looks like it's quarter past ten now.	484462	ھازىر سائەت ئوندىن چارەك ئۆتۈپتۇ.
484667	I have an exam tomorrow.	484669	ئەتە مەندە بىر ئىمتىھان بار.
484670	I have a test tomorrow.	484669	ئەتە مەندە بىر ئىمتىھان بار.
484673	I worked for a full 24 hours without getting any sleep.	484675	مەن بىر سوتكا ئۇخلىماي ئىشلىدىم.
484682	There are sixty seconds in a minute.	484681	بىر مىنۇتتا ئاتمىش سېكۇنت بار.
484701	He'll come at quarter past three.	484699	سائەت ئۈچتىن چارەك ئۆتكەندە كېلىدۇ.
484702	She'll come at quarter past three.	484699	سائەت ئۈچتىن چارەك ئۆتكەندە كېلىدۇ.
484862	They'll get out of class in forty minutes.	484861	ئۇلار قىرىق مىنۇتتىن كېيىن دەرستىن چۈشىدۇ.
484882	Do you like eating fish?	484881	بېلىق يېيىشنى ياخشى كۆرەمسەن؟
484882	Do you like eating fish?	484884	بېلىق يېيىشنى ياخشى كۆرەمسىز؟
484882	Do you like eating fish?	484886	بېلىق يېيىشنى ياخشى كۆرەمسىلەر؟
484992	I am seeing Mary this afternoon.	431682	بۇ چۈشتىن كېيىن مەن مېرى بىلەن كۆرۈشىمىز.
485186	The birds' home is in the forest, the fish's home is in the river, the bees' home is in the flowers, and the little children's is in China. We love our motherland from the time we're little, as the birds love the forest, the fish love the river, and the bees love the flowers.	485189	قۇشنىڭ ئۆيى ئورماندا، بېلىقنىڭ ئۆيى دەريادا، ھەرىنىڭ ئۆيى گۈل_گىياھ، كىچىك دوستنىڭ ئۆيى جوڭگودا. بىز ۋەتەننى سۆيىمىز كىچىكىمىزدىنلا، قۇش ئورماننى سۆيگەندەك، بېلىق دەريانى سۆيگەندەك، ھەرە گۈلنى سۆيگەندەك.
485471	Tufts University is a very famous school in Boston.	485477	تاڧتس ئۇنىۋېرسىتېت بوستوندىكى بىر بەك داڭلىق مەكتەپ بولىدۇ.
485488	My love, if the food isn't ready by seven o'clock, I'm going to go to the restaurant.	485487	سۆيگىنىم، سائەت يەتتىدىن بۇرۇن تاماق پىشمىسا مەن ئاشخانىغا بارىمەن.
485490	Not coming on time is very bad.	485489	ۋاقتىدا كەلمەسلىك ناھايىتى يامان.
485492	They'll come at five o'clock?	485491	ئۇلار سائەت بەشتە كېلىدۇ؟
485720	His martial arts prowess has already reached a level of sublime perfection.	485718	ئۇنىڭ چامباشچىلىق ماھارىتىنىڭ ئاللىبۇرۇن قانائەتلەنمەيدىغىنى يوق.
486669	What's your friend's name?	486676	دوستۇڭنىڭ ئىسمى نېمە؟
486669	What's your friend's name?	486677	دوستىڭىزنىڭ ئىسمى نېمە؟
